date,createdAt,timestamp,context,value
2024-10-17 23:40:41.210000-05:00,1729226441548,1729226441210,{},12.5
2024-10-17 23:20:41.249000-05:00,1729225241550,1729225241249,{},12.5
2024-10-17 23:00:41.286000-05:00,1729224041629,1729224041286,{},12.5
2024-10-17 22:40:41.342000-05:00,1729222841603,1729222841342,{},12.5
2024-10-17 22:20:41.377000-05:00,1729221641641,1729221641377,{},12.5
2024-10-17 22:00:41.403000-05:00,1729220441671,1729220441403,{},12.5
2024-10-17 21:40:41.446000-05:00,1729219241767,1729219241446,{},12.4
2024-10-17 21:20:41.490000-05:00,1729218041818,1729218041490,{},12.4
2024-10-17 21:00:41.501000-05:00,1729216841944,1729216841501,{},12.4
2024-10-17 20:40:41.549000-05:00,1729215641886,1729215641549,{},12.3
2024-10-17 20:20:41.599000-05:00,1729214441888,1729214441599,{},12.3
2024-10-17 20:00:41.621000-05:00,1729213241946,1729213241621,{},12.3
2024-10-17 19:40:41.649000-05:00,1729212041979,1729212041649,{},12.3
2024-10-17 19:20:41.703000-05:00,1729210842024,1729210841703,{},12.2
2024-10-17 19:00:41.726000-05:00,1729209642077,1729209641726,{},12.2
2024-10-17 18:40:41.769000-05:00,1729208442120,1729208441769,{},12.1
2024-10-17 18:20:41.810000-05:00,1729207242069,1729207241810,{},12.1
2024-10-17 18:00:41.872000-05:00,1729206042197,1729206041872,{},12.1
2024-10-17 17:40:41.918000-05:00,1729204842259,1729204841918,{},12.0
2024-10-17 17:20:41.954000-05:00,1729203642284,1729203641954,{},12.0
2024-10-17 17:00:42.002000-05:00,1729202442275,1729202442002,{},12.0
2024-10-17 16:40:42.080000-05:00,1729201242349,1729201242080,{},11.9
2024-10-17 16:20:42.109000-05:00,1729200042370,1729200042109,{},11.8
2024-10-17 16:00:42.165000-05:00,1729198842482,1729198842165,{},11.8
2024-10-17 15:40:42.228000-05:00,1729197642566,1729197642228,{},11.8
2024-10-17 15:20:42.235000-05:00,1729196442546,1729196442235,{},11.7
2024-10-17 14:40:42.348000-05:00,1729194042646,1729194042348,{},11.6
2024-10-17 14:20:42.417000-05:00,1729192842723,1729192842417,{},11.6
2024-10-17 14:00:42.438000-05:00,1729191642788,1729191642438,{},11.6
2024-10-17 13:40:42.515000-05:00,1729190442851,1729190442515,{},11.6
2024-10-17 13:20:42.543000-05:00,1729189242847,1729189242543,{},11.6
2024-10-17 13:00:42.582000-05:00,1729188042911,1729188042582,{},11.6
2024-10-17 12:40:42.636000-05:00,1729186842969,1729186842636,{},11.6
2024-10-17 12:20:42.671000-05:00,1729185642989,1729185642671,{},11.6
2024-10-17 12:00:42.726000-05:00,1729184443026,1729184442726,{},11.6
2024-10-17 11:40:42.787000-05:00,1729183243085,1729183242787,{},11.6
2024-10-17 11:20:42.812000-05:00,1729182043106,1729182042812,{},11.6
2024-10-17 11:00:42.871000-05:00,1729180843181,1729180842871,{},11.7
2024-10-17 10:40:42.934000-05:00,1729179643262,1729179642934,{},11.7
2024-10-17 10:20:42.973000-05:00,1729178443282,1729178442973,{},11.8
2024-10-17 10:00:43.018000-05:00,1729177243362,1729177243018,{},11.8
2024-10-17 09:40:43.065000-05:00,1729176043364,1729176043065,{},11.8
2024-10-17 09:20:43.097000-05:00,1729174843409,1729174843097,{},11.8
2024-10-17 09:00:43.180000-05:00,1729173643483,1729173643180,{},11.9
2024-10-17 08:40:43.194000-05:00,1729172443457,1729172443194,{},11.9
2024-10-17 08:20:43.213000-05:00,1729171243545,1729171243213,{},12.0
2024-10-17 08:00:43.266000-05:00,1729170043563,1729170043266,{},12.0
